sigma_us,sigma_eu
0.129957690690164,0.878180355803756
0.13319262621022,0.924051206905293
0.129277865562138,0.896601772373503
0.11856057076398,0.884113026670799
0.124473918454359,0.901551470549604
0.120619671446778,0.903237760219576
0.110564643157219,0.899512311481823
0.0933660928160976,0.892786188355053
0.0946315595277749,0.865097212449755
0.0868803834379273,0.861933999972809
0.0716336107190139,0.913622348930863
0.0720233639833535,0.841007757578161
0.0644071936404918,0.889910176352764
0.0630281604879205,0.789093904715733
0.0657999994341721,0.745653654620277
0.0559429065901899,0.709338972912327
0.0571058152871373,0.686956315580885
0.0679151079957459,0.68038657717954
0.0791792729338381,0.675258160242256
0.0563004752849162,0.676867555421075
0.0631662675650037,0.620403935949571
0.0574702260858432,0.611289632921573
0.0583930476232999,0.60419206478771
0.0598167102225603,0.608377755977945
0.0583463225012569,0.58517747904175
0.0640388574931157,0.579816991180336
0.0659065455910101,0.56125782410372
0.0680230034215202,0.553777059910366
0.0737437558572542,0.546083159039906
0.0709318362913668,0.537706057759454
0.0592827503783877,0.525590232982373
0.059194369236917,0.52387102504964
0.0610915188542949,0.523152358075525
0.0567762043152313,0.51849351141399
0.0546804437439413,0.512038235566482
0.0523471991000087,0.505893741537008
0.0513764122979918,0.49823852510973
0.0525979910822271,0.525362723894486
0.0482927188732708,0.510893572738191
0.0478958470326497,0.503667810852274
0.0509846805763087,0.512891190573229
0.0522177690686341,0.505181336094582
0.051300718378203,0.505306094490994
0.0475715775950668,0.507133140098324
0.0511648404239575,0.511345062082707
0.0509437498905545,0.483634906941644
