sigma_us,sigma_eu
0.309491055667208,0.639020911726276
0.310675408687547,0.640868594302577
0.312530491529609,0.669918534618234
0.314236449009259,0.686023601423457
0.304098034243603,0.694631316330118
0.293308517691777,0.710274854918951
0.284404636315844,0.707727400725496
0.29023189223504,0.713517860637694
0.293632987465944,0.725883294694132
0.290900872752339,0.742505435699645
0.293432220161804,0.78647516331063
0.292273302959229,0.759099675586137
0.282950956698259,0.745074743554197
0.296499038068022,0.760995921045573
0.297584675770713,0.763590940001059
0.303807275823731,0.759141425022668
0.292328617792899,0.749678327964984
0.308168206057064,0.722214167377446
0.284713039561979,0.725100697459921
0.255777402964385,0.778994958118783
0.273340431965286,0.707012325370253
0.263362272138602,0.761666113345847
0.248332407446443,0.661220937236698
0.265033284553832,0.629830323281336
0.229828869203561,0.591142305863671
0.229464038615543,0.570404694050527
0.258525037993196,0.571263622470858
0.309620172254385,0.56782028814336
0.210403349084557,0.568952020291765
0.23395526173524,0.521119977647044
0.230469319470415,0.513778097622364
0.223773167075494,0.508240790349284
0.225050932290149,0.515896798328436
0.221737934648328,0.494321258932987
0.229750721075529,0.490304268013058
0.231522178067616,0.475669329439613
0.231977900718626,0.467587778050743
0.239056200040261,0.459414918000735
0.235955859520358,0.45378929551588
0.227071588887774,0.442756776908011
0.226684260841216,0.441722102303468
0.230802668065499,0.440720153766772
0.226382827445733,0.43713474682856
0.215781721399379,0.429902936540411
0.21861668084079,0.422837229544484
0.215412354234317,0.416261809012581
0.221008460165415,0.445204520206643
0.217536867382657,0.432756467778905
0.222568540410852,0.422434343730136
0.22694481621688,0.431186820125233
0.2289115016353,0.42295896483309
0.227081416336138,0.422570766959187
0.22333635697527,0.424815934454892
0.235084939937871,0.427614019010459
0.228090250426042,0.398822402070464
