sigma_us,sigma_eu
0.510987641888899,0.326168020531013
0.517669219464263,0.31481907462931
0.511267379149108,0.318415334353939
0.530403149001736,0.311391564316142
0.553395464590498,0.311621923663003
0.552512398344132,0.303799844039658
0.570010542638937,0.302554895396398
0.591276687783613,0.299756091874693
0.557546208146047,0.298266540781817
0.589129676314065,0.297227719955109
0.575464485620211,0.289933594239024
0.560611888685293,0.286905900237854
0.570007295613916,0.284096588195654
0.580873257622854,0.277417701141806
0.569595177331174,0.279298911161683
0.571300382030535,0.279292247608272
0.585002418496515,0.265263485259417
0.58349970288797,0.2604719134821
0.614893223873356,0.26419798257252
0.607345398916125,0.268335356689261
0.582947210488794,0.270117855071296
0.565960867048445,0.269587701402336
0.568747161519955,0.284196705174748
0.585202481268566,0.293929808550774
0.556671454131098,0.304768308933174
0.590723028622952,0.319828832215626
0.58210998087672,0.326036141066887
0.588906496919587,0.331168452033624
0.581518748973934,0.332421594929364
0.563494457996559,0.342672585949399
0.574097367965127,0.349830845654223
0.598946317642171,0.351490947166255
0.60333268084093,0.35230125373011
0.589686179257664,0.364649630502643
0.580248313230295,0.368904256334209
0.566033491743123,0.385249430966792
0.575037617344737,0.382908349792508
0.557544869717278,0.387982606974192
0.542468781653813,0.402653364239483
0.544049479307809,0.411195570764568
0.548110080148429,0.415489427667087
0.54403543968033,0.435689713549559
0.547918397624375,0.45206865245075
0.580542886443132,0.460460566845783
0.547741198377438,0.477677002920812
0.567316060884863,0.481417850383646
0.549558163499234,0.497491185503326
0.54087936566041,0.499148172342958
0.566265658977304,0.508404732798987
0.560700932682081,0.555682453373643
0.539174696523544,0.554184369984499
0.544546715327268,0.567822553985543
0.550053666464624,0.555597520512064
0.523856253299561,0.544959754153055
0.522269763037971,0.542884748011533
0.53046713411829,0.543778356709142
0.513172079143485,0.565372521270174
0.534059519024001,0.588429956971406
0.537809236568042,0.606781506951881
0.505435889254015,0.564539646718738
0.528309143589818,0.56681933644152
0.499178961284741,0.568979928527793
0.489490478088542,0.576229202399116
0.498839345192872,0.569539243893941
0.503636556326629,0.557471744484153
0.477216970502965,0.558610166142916
0.474717246703591,0.556296675564857
0.48297384207576,0.553684509526641
0.458853623332447,0.566834124871101
0.465144282716887,0.580357057677797
0.450551098856772,0.579375701352203
0.45007566084494,0.546249479359048
0.452976567167692,0.537198175231893
0.451928016591315,0.535149292519941
0.436773958241576,0.535373442772126
0.43467264493015,0.540335856956967
0.449865728571589,0.526255500227032
0.430295080730199,0.521648624254222
0.433567226289366,0.524129294009107
0.428494324141723,0.527916530685702
0.431361252555446,0.508639942906962
0.447170810038658,0.51488515643476
0.456465651125997,0.525344550754729
0.449455561965402,0.50672998614441
0.437679106526796,0.500887565718331
0.545111546698498,0.59070449972124
0.50463813470355,0.600000127576442
0.494300745852997,0.587438716349552
0.465461108891363,0.654218528061605
0.439406941825918,0.666609477235178
0.452001029114922,0.662151652562312
0.441498440975956,0.688061336025739
0.441611639985367,0.705525147597677
0.414696878140172,0.725593322517739
0.357962670393128,0.7451813204981
0.351599786702109,0.724546837654658
0.35313818723898,0.726500735633538
0.355308976619769,0.759521521389351
0.357229124221534,0.778062177327698
0.345649314609282,0.787711463436946
0.333360449752574,0.805464086667929
0.323104718902602,0.802793378295668
0.329734213147093,0.809481095286945
0.333540707826208,0.823504521292066
0.330424155435241,0.843584399534259
0.333282866334998,0.895108689959636
0.332141170094607,0.862734832067267
0.321527380031282,0.845814232316141
0.337591049277133,0.86422983813132
0.339147420471825,0.867511282269868
0.347244703389032,0.862086234077561
0.334325978487154,0.85031718900256
0.353283285441316,0.818127975039374
0.325500387247756,0.822791339440026
0.291506480425798,0.88703787627068
0.312580848472485,0.802137013986052
0.300984261993131,0.868249008266731
0.283016237939319,0.749631361536842
0.302920261177014,0.715391903207767
0.261153311346443,0.669410174710469
0.260647219749942,0.645473911215665
0.295005045934709,0.647935665225468
0.355686464817066,0.644257044619454
0.237592710759821,0.645482356640659
0.26570879463223,0.591118980809586
0.261836853483233,0.582873369735173
0.25370809926306,0.576705206889866
0.255163043342671,0.58657269085785
0.251252448075679,0.561485560599797
0.260578534290659,0.557069706047992
0.262602261965531,0.540753352870447
0.263020467895856,0.531060535511139
0.271219141169675,0.521316748871416
0.267647148530574,0.515324410991456
0.257635435124135,0.502571957248998
0.257172759465682,0.501511564702097
0.262026531654069,0.500264857601879
0.256954065759973,0.49628855947694
0.244284247112394,0.487598990012417
0.247855354011465,0.479110423716281
0.244047802927028,0.47161771284792
0.250724275750602,0.506107201888124
0.246796160763522,0.491900917710285
0.252873580655497,0.479014774600648
0.25796302910015,0.489204164883829
0.260259179616213,0.47942294122325
0.258109676425828,0.478862579421946
0.253814648294266,0.481583131211589
0.267731764230531,0.484575979871428
0.259342319842194,0.450780036812225
