sigma_us,sigma_eu,mu_us,mu_eu,lcr_us
0.338385055071258,0.190072277658621,-1.11460188420786,-1.6129670534033,11.6
0.36493426768748,0.194344927639894,-1.02727304537635,-1.58927175228728,11.4
0.358631131211287,0.196840184782914,-1.03307891325851,-1.57438206718754,11.2
0.361667762622863,0.202431935430077,-1.02504376561596,-1.54550692949891,11.133
0.376736728376071,0.223181875428792,-1.00497937893191,-1.47475372505727,11.067
0.384893485452361,0.233755711703844,-1.00346358272498,-1.42883891184128,11
0.371621420049173,0.215978022469985,-1.00222891373604,-1.50743584470353,11.167
0.371425124007021,0.211848483436473,-0.992051439264275,-1.52566680299529,11.333
0.37306648361055,0.210370851198237,-0.995821101857356,-1.54187721227036,11.5
0.366527970792356,0.213594512962455,-1.00702512717562,-1.51910443811761,11.667
0.353396397052043,0.203589942181931,-1.04836386148418,-1.52359671986309,11.833
0.329797170106738,0.203157785582451,-1.12906787209471,-1.52186074624404,12
0.335819317692182,0.206228413467891,-1.09633664714989,-1.5562142709609,11.933
0.35538898849033,0.192428949262799,-1.04861898633706,-1.55558568008729,11.867
0.376005434251546,0.182943051407831,-1.00167503794858,-1.61633618284032,11.8
0.384925381560532,0.191518337634095,-0.977321972015365,-1.62069947265241,11.867
0.391871058168097,0.189273161051198,-0.95658210428948,-1.59938739865119,11.933
0.410795316386489,0.194012339272722,-0.907950822628454,-1.58398334329118,12
0.411949640821652,0.195773117817108,-0.900941449764312,-1.5848928394948,11.933
0.377531704342252,0.232082698409825,-1.00294764554263,-1.50202442674494,11.867
0.389116691741251,0.25648620346553,-0.98088553227649,-1.38808805829109,11.8
0.385153157148049,0.256519971209925,-0.992857016614567,-1.37069732395844,11.967
0.376814826361773,0.247769735374014,-1.02253378631726,-1.28706168663407,12.133
0.369002569345831,0.308611465809864,-1.05371303063553,-1.22596070008827,12.3
0.359052146073844,0.30103235924153,-1.0658315270427,-1.21571434428237,12.367
0.374920484488363,0.298025306938191,-1.00457904795235,-1.20118004501103,12.433
0.358532360610603,0.331184235719577,-1.04861151156413,-1.09296655510833,12.5
0.356748372141424,0.330518206669961,-1.04995533349579,-1.0865474222689,12.433
0.361793057484575,0.343838190879347,-1.03591645015037,-1.05681639101223,12.367
0.3584329988995,0.347508708433625,-1.05313038586003,-1.02998420369708,12.3
0.344053175440196,0.337530542419641,-1.08820443421437,-1.03688346344968,12.533
0.336520230595969,0.344582242058586,-1.10015553188022,-1.02326469401954,12.767
0.321748733731575,0.335835194201771,-1.14323986630471,-1.04742497436391,13
0.308903248095447,0.331331994397683,-1.17472074357096,-1.05391508920732,13.5
0.308190944516327,0.325298967956273,-1.17488478675937,-1.07090734084354,14
0.289436119091924,0.312125601904051,-1.25908547609358,-1.10461283722839,14.5
0.280530820415345,0.292015323877487,-1.28479756407784,-1.17160795966196,14.833
0.296647727693322,0.287742181960193,-1.22142805648974,-1.18541058578809,15.167
0.29917144475543,0.277703948644205,-1.21295658637988,-1.22265323831918,15.5
0.288901369958164,0.280856300895545,-1.25491727317736,-1.2126694236631,15.833
0.300935842453347,0.274667168665359,-1.22171108358282,-1.23454127568885,16.167
0.318271494488517,0.274906139415563,-1.16290245038151,-1.23128627966617,16.5
0.313987541567672,0.267966654427878,-1.17705829106716,-1.25964160718491,16.833
0.327373989954391,0.266920171052908,-1.1281610462435,-1.25869726656105,17.167
0.341719322280974,0.264545487779032,-1.09014125690753,-1.26227716064236,17.5
0.314537797778787,0.263109438423521,-1.14410815925794,-1.27539498283072,17.833
0.335488449579368,0.262067891168371,-1.09681970999176,-1.28898473243654,18.167
0.318339396476013,0.255599924650165,-1.15777621996181,-1.31623093300797,18.5
0.300916151254553,0.252949671411125,-1.21082789140371,-1.32459127870066,19
0.306085531202014,0.250527851238185,-1.18488622704961,-1.33193112900685,19.5
0.310861537526805,0.244764267245101,-1.16840126239377,-1.34528848815529,20
0.294062475276166,0.246308619606998,-1.23213802222271,-1.34740377787807,20.5
0.291163822289792,0.246147560175583,-1.23931118107552,-1.35981726344889,21
0.297198404671607,0.233984512445315,-1.2228847155745,-1.39559590652842,21.5
0.292459063182904,0.229643126480236,-1.23919064589918,-1.42375007809922,21.833
0.317329279460157,0.232983486985169,-1.15498268966332,-1.40299113161492,22.167
0.305918912666612,0.236697848137767,-1.19722723046576,-1.38380822918356,22.5
0.291980448889874,0.238271896486275,-1.24079966532315,-1.37708758534443,21.833
0.285262597003753,0.23782626078588,-1.25776789256752,-1.37649652634551,21.167
0.29260171855414,0.250677115438036,-1.24021798547053,-1.32496627267555,20.5
0.308758666978961,0.258877326646149,-1.18936155074156,-1.32165973572736,20.267
