sigma_us,sigma_eu,mu_us,mu_eu,lcr_us
0.238268583030804,0.192413800965781,-1.66559221635731,-1.68295072011241,2.667
0.234717994334765,0.197291239396269,-1.67423196587958,-1.68760456227356,2.633
0.270509271843616,0.199016528676813,-1.60543733492798,-1.68391536246084,2.6
0.258052942794337,0.196109863881258,-1.60614212951172,-1.69596952933582,2.6
0.229593787751051,0.177493852427874,-1.62035324872197,-1.73170477008941,2.6
0.259987652854641,0.176963852210752,-1.61960723680979,-1.75545508535491,2.6
0.242758807679273,0.176022399545854,-1.6208738824615,-1.76874718773563,2.567
0.228414838323886,0.179389409348981,-1.61647394000585,-1.78052243603908,2.533
0.248301344392357,0.169771454206025,-1.63157693170043,-1.82674995453286,2.5
0.234482690811798,0.16383433476843,-1.66524590841368,-1.83865826873193,2.467
0.219311942268645,0.170062291292613,-1.65712364111305,-1.83320467123539,2.433
0.218664335802779,0.170024482747126,-1.65103617020774,-1.85678854517676,2.4
0.217838955279787,0.162028613217274,-1.72282471570368,-1.87701697839071,2.367
0.228681313382068,0.169350317357308,-1.73010484736279,-1.8566987712983,2.333
0.268038753238162,0.168634927192764,-1.67983667848613,-1.86644086906994,2.3
0.2324352271458,0.162270063047993,-1.71380169621672,-1.88816872869582,2.3
0.38016212266292,0.172981277065064,-1.66889461413526,-1.93922597999457,2.3
0.345520926464784,0.172653961901615,-1.66826579989952,-1.93788776138666,2.3
0.252273872275095,0.160317318564809,-1.77851726111912,-1.94757325038152,2.267
0.345893260345729,0.197391273758055,-1.78452295494778,-1.94784305124505,2.233
0.388515551044853,0.18579433121133,-1.78404151734257,-1.86576119799771,2.2
0.198424737937093,0.162986118030223,-1.84001689212767,-1.95173596767088,2.2
0.235093579764615,0.163615612630566,-1.82683835517057,-1.96120231336421,2.2
0.305593346990582,0.181723423786879,-1.79592199527035,-1.94114880658472,2.2
0.367772113022649,0.172851806340585,-1.83388610977306,-1.97759686281375,2.233
0.220774481015719,0.167720364018482,-1.83513682298897,-1.98832466435281,2.267
0.236297395353438,0.161530996881662,-1.7839500905384,-1.95630440607797,2.3
0.240911071925726,0.153135376585357,-1.81055845706858,-1.98164799218884,2.533
0.237744550199903,0.154631206352873,-1.80195013529002,-1.97448497623027,2.767
3.92370671891612,0.208836175007604,-1.65501183105326,-1.8907866172146,3
0.805110776823251,0.259055078566155,-1.52636084214554,-1.87182775219846,4.933
0.595148528931234,0.237455737574824,-1.40673063931032,-1.85950951987943,6.867
0.275983053258876,0.221642065299782,-1.51079310497473,-1.76970821880201,8.8
0.324244180948355,0.191903268721879,-1.33769457405348,-1.79656680674409,8.7
0.31415850665224,0.201067979985571,-1.33964568722426,-1.80208961323019,8.6
0.338185622938105,0.194284289427215,-1.30575705931297,-1.77109447846078,8.5
0.348637760458228,0.183077780823051,-1.24654634297614,-1.78784398565381,8.833
0.339335049318459,0.188480669718904,-1.23164564354245,-1.77482643049536,9.167
0.327537261352459,0.205166338432419,-1.2769835784667,-1.63565789566917,9.5
0.340134142801921,0.199370213052347,-1.21508079200285,-1.6888316025248,9.833
0.34979304714789,0.195992818243859,-1.18989673986897,-1.69796637894653,10.167
0.373066785910196,0.201724701895469,-1.13970375478457,-1.66283670795815,10.5
0.381038763116567,0.19643037403972,-1.12406607062694,-1.67852179272095,10.933
0.392631301515018,0.198389200420054,-1.08852315908485,-1.6809143586777,11.367
0.375654155323861,0.211186883930609,-1.13750300525249,-1.6258790374648,11.8
0.385332555860705,0.215622943149013,-1.11460188420786,-1.6129670534033,11.6
0.415336096108225,0.220463513566434,-1.02727304537635,-1.58927175228728,11.4
0.407925940025973,0.223234552979009,-1.03307891325851,-1.57438206718754,11.2
0.411389346891067,0.229576708674219,-1.02504376561596,-1.54550692949891,11.133
0.428939564901432,0.25344699158824,-1.00497937893191,-1.47475372505727,11.067
0.438611056807842,0.265446868377827,-1.00346358272498,-1.42883891184128,11
0.422803305775288,0.245272794320311,-1.00222891373604,-1.50743584470353,11.167
0.422356794664455,0.240568140906518,-0.992051439264275,-1.52566680299529,11.333
0.424395544942055,0.239000077089494,-0.995821101857356,-1.54187721227036,11.5
0.416821880402734,0.242572584765087,-1.00702512717562,-1.51910443811761,11.667
0.401977380276726,0.230666599229164,-1.04836386148418,-1.52359671986309,11.833
0.375362211539508,0.230171651270244,-1.12906787209471,-1.52186074624404,12
0.381936475855799,0.234229137440782,-1.09633664714989,-1.5562142709609,11.933
0.404366668874464,0.217717367710763,-1.04861898633706,-1.55558568008729,11.867
0.428019135964455,0.2071195156945,-1.00167503794858,-1.61633618284032,11.8
0.438142956667221,0.217417063988139,-0.977321972015365,-1.62069947265241,11.867
0.445987140679146,0.214456293439101,-0.95658210428948,-1.59938739865119,11.933
0.467515126402871,0.219967661417725,-0.907950822628454,-1.58398334329118,12
0.468743288521666,0.222088437751005,-0.900941449764312,-1.5848928394948,11.933
0.429844730095702,0.264401282824842,-1.00294764554263,-1.50202442674494,11.867
0.443238152634842,0.291995689761468,-0.98088553227649,-1.38808805829109,11.8
0.438755547278656,0.291837294519906,-0.992857016614567,-1.37069732395844,11.967
0.42938783952666,0.280069540965366,-1.02253378631726,-1.28706168663407,12.133
0.420654298549261,0.351723151537457,-1.05371303063553,-1.22596070008827,12.3
